tag,acomp,advcl,advmod,agent,amod,appos,attr,aux,auxpass,cc,ccomp,complm,conj,csubj,csubjpass,dep,det,dobj,expl,hmod,hyph,infmod,intj,iobj,mark,meta,neg,nmod,npadvmod,nsubj,nsubjpass,number,oprd,parataxis,partmod,pcomp,pobj,poss,possessive,preconj,predet,prep,prt,punct,quantmod,rcmod,root,xcomp
TUR,7,28,2,0,0,0,7,0,0,0,40,0,15,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,2,19,0,0,0,0,0,1,24,0,0,0,0,29,0,0,0,0,0,8
JPN,5,39,1,0,0,0,2,0,0,0,22,0,15,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,17
TUR,1,41,0,0,2,0,0,0,0,0,13,0,27,3,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,6,0,13,40,9,0,0,0,39,0,0,0,0,0,3
GER,8,41,0,0,5,0,12,0,0,0,20,0,29,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,30,0,0,0,0,35,1,0,0,0,0,10
HIN,6,32,4,2,3,0,3,0,0,0,16,0,25,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,31,1,0,0,0,31,0,0,0,0,0,15
KOR,6,53,2,0,2,2,5,0,0,0,4,0,26,2,0,0,0,35,0,0,0,0,0,0,1,0,0,0,0,26,0,0,1,0,0,2,36,2,0,0,0,41,0,0,0,0,0,1
TUR,6,35,8,0,0,0,2,0,0,1,13,0,9,0,0,2,0,31,0,0,0,0,0,0,1,0,0,0,2,10,0,0,0,4,0,1,19,0,0,1,0,25,0,2,0,0,0,25
KOR,1,36,0,0,1,2,15,0,0,0,30,0,17,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,2,16,4,0,0,1,0,2,15,0,0,0,0,20,0,0,0,0,0,14
KOR,0,14,2,0,2,3,20,1,0,0,24,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,1,11,2,0,0,0,0,0,10,0,0,0,0,25,0,0,0,0,0,4
SPA,3,16,3,0,1,0,0,0,0,0,26,0,17,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,17,17,1,0,0,0,29,0,0,0,0,0,13
TEL,3,20,0,0,3,3,11,0,0,0,11,0,8,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,2,17,0,0,2,0,0,7,39,0,0,0,0,36,0,0,0,0,0,36
SPA,0,18,3,0,0,5,11,0,0,0,7,0,61,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,13,0,0,2,0,0,0,43,0,0,0,0,35,0,0,0,0,0,2
GER,4,5,4,0,2,7,15,0,1,2,0,0,29,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,7,54,0,0,0,0,35,0,0,0,0,0,9
FRE,12,42,7,0,1,9,11,0,0,0,44,0,36,5,0,3,0,23,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,15,1,0,0,0,20,0,0,0,0,0,7
ITA,11,23,7,1,12,0,5,0,0,0,43,0,25,0,0,10,0,30,0,0,0,0,1,0,0,0,0,0,3,20,5,0,4,5,0,6,42,0,0,0,0,35,0,2,0,0,0,4
TEL,7,18,3,1,3,2,13,0,0,3,35,0,10,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,3,54,0,0,0,0,40,0,0,0,0,0,8
FRE,13,35,1,0,0,0,7,0,0,0,29,0,49,1,0,0,0,41,0,0,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,1,47,1,0,0,0,34,0,0,0,0,0,34
HIN,1,29,1,0,3,0,17,0,0,0,24,0,50,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,11,71,0,0,0,0,62,0,0,0,0,0,19
ARA,6,25,4,0,1,0,4,1,0,0,12,0,42,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3,17,5,0,0,0,14,0,0,0,0,0,2
CHI,1,28,8,0,3,1,1,1,0,2,28,0,39,4,0,0,0,45,0,0,0,0,0,0,1,0,1,0,0,30,0,0,0,0,0,0,21,3,0,0,0,21,0,2,0,0,0,21
KOR,1,43,5,0,1,0,11,1,0,0,15,0,28,0,0,0,0,36,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,1,19,6,0,0,0,26,0,1,0,0,0,6
KOR,5,7,0,0,12,2,7,0,0,0,35,0,25,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,32,0,0,0,0,34,0,0,0,0,0,43
TUR,10,18,2,0,0,0,0,0,0,0,23,0,64,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,19,0,0,0,0,25,0,0,0,0,0,16
FRE,6,21,2,0,0,3,2,0,0,0,28,0,9,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,27,0,0,0,0,28,0,0,0,0,0,15
KOR,4,36,3,1,5,0,9,0,0,0,21,0,7,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,3,19,0,0,0,0,0,0,22,1,0,0,0,17,0,0,0,0,0,11
HIN,9,24,3,0,4,0,8,0,0,1,28,0,14,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,4,40,2,0,0,0,40,0,0,0,0,0,26
KOR,12,32,0,0,0,0,3,0,0,0,28,0,15,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,4,12,0,0,2,0,0,1,27,1,0,0,0,33,0,0,0,0,0,12
FRE,17,29,7,0,0,0,4,2,0,0,34,0,26,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,30,0,0,0,0,35,0,0,0,0,0,24
TUR,9,33,5,2,3,0,2,0,0,0,19,0,27,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,21,10,0,7,0,0,3,52,0,0,0,0,42,0,1,0,0,0,10
CHI,3,34,2,2,7,0,6,1,0,0,7,0,21,0,0,0,0,45,0,0,0,0,0,0,1,0,0,4,3,32,4,0,0,0,0,2,54,2,0,0,0,49,0,0,0,0,0,14
ITA,11,47,1,0,1,0,6,0,0,1,36,0,28,0,0,1,0,52,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,0,4,33,3,0,0,0,33,0,0,0,0,0,32
ARA,2,59,4,1,2,5,7,0,0,0,34,0,41,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3,13,1,0,3,4,0,15,31,0,0,0,0,34,0,0,0,0,0,15
SPA,5,47,0,0,1,0,2,2,0,1,15,0,48,0,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,1,34,0,0,0,0,22,0,0,0,0,0,16
TUR,1,23,7,1,1,0,2,1,0,0,40,0,6,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,19,0,0,2,0,0,0,19,1,0,0,0,19,0,3,1,0,0,5
SPA,6,38,1,1,2,3,7,3,0,1,39,0,74,0,0,4,1,13,0,0,0,0,0,0,1,0,0,0,2,11,0,0,0,1,0,0,27,0,0,0,0,27,0,0,0,0,0,36
JPN,2,6,2,0,6,0,1,0,0,0,18,0,1,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
ARA,11,34,2,4,4,0,7,0,0,2,8,0,64,0,0,2,0,37,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,52,0,0,0,0,58,0,0,0,0,0,12
ITA,1,12,4,0,3,5,11,6,0,1,45,0,23,0,0,0,0,21,0,0,0,0,0,0,5,0,3,0,8,21,4,0,0,1,0,2,47,0,0,0,0,46,0,2,0,0,0,10
TEL,9,12,4,1,3,0,3,0,0,0,10,0,16,0,0,1,0,40,0,0,0,0,0,0,0,0,0,2,0,16,3,0,0,0,0,15,34,2,0,0,0,36,0,0,0,0,0,14
JPN,5,30,2,0,1,0,10,0,0,0,4,0,47,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,5,46,1,0,1,0,42,0,0,0,0,0,17
KOR,15,73,6,2,0,0,7,0,0,0,28,0,20,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,8,42,1,0,3,0,44,0,0,0,0,0,24
ITA,9,39,1,0,0,0,0,0,1,0,36,0,9,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,26,1,0,0,0,33,0,2,0,0,0,39
KOR,3,56,5,0,0,0,7,0,0,0,48,0,29,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,7,1,0,4,0,0,0,3,3,0,0,0,5,0,0,0,0,0,2
CHI,6,38,1,0,1,0,10,0,0,2,39,0,33,2,0,0,0,19,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,2,18,2,0,0,0,18,0,2,0,0,0,13
JPN,1,8,1,0,0,0,4,0,0,0,6,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
CHI,1,41,0,0,0,0,14,0,0,0,22,0,13,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,1,21,0,0,0,0,18,0,0,0,0,0,22
SPA,8,53,4,0,2,0,8,4,0,0,15,0,29,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,28,0,0,0,0,33,0,0,0,0,0,18
JPN,4,9,0,1,0,0,2,1,0,0,9,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,17,0,0,0,0,13,0,1,0,0,0,5
JPN,17,42,3,1,0,0,15,0,0,0,48,0,17,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,21,1,0,0,1,0,0,38,0,0,0,0,37,0,0,0,0,0,4
FRE,6,16,4,0,0,0,8,0,0,0,37,0,26,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,2,21,0,0,0,0,27,0,1,0,0,0,13
ITA,7,16,4,1,1,0,8,0,0,0,47,0,30,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,14,2,0,0,0,0,0,28,0,0,0,0,26,0,1,0,0,0,11
GER,1,15,1,0,0,0,5,0,0,1,26,0,20,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,11,29,0,0,0,0,31,0,0,0,0,0,40
TEL,4,13,5,1,5,0,2,0,2,2,8,0,8,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,15,19,0,0,1,0,24,0,0,0,0,0,3
ARA,8,23,4,3,0,0,6,0,0,0,18,0,31,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,2,23,1,0,0,0,0,10,42,3,0,0,0,41,0,0,0,0,0,18
GER,8,16,1,0,0,0,4,0,0,0,17,0,20,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,20,0,0,0,0,23,0,0,0,0,0,12
TEL,9,7,3,0,0,0,8,0,0,0,17,0,15,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,19,1,0,0,0,0,10,35,0,0,0,0,39,0,1,0,0,0,15
CHI,0,25,2,0,2,0,13,0,0,0,19,0,16,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,0,2,35,0,0,0,0,34,0,0,0,0,0,2
ARA,4,25,0,0,2,0,8,0,0,0,16,0,40,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,17,0,0,0,0,19,0,0,0,0,0,23
SPA,6,41,4,0,1,0,8,2,0,0,24,0,47,0,0,0,0,17,0,0,0,0,0,0,0,2,0,0,11,22,0,0,0,0,0,0,19,0,0,0,0,23,0,0,0,0,0,13
GER,1,11,4,0,1,0,19,0,0,1,14,0,21,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,0,8,46,0,0,0,0,44,0,0,0,0,0,30
JPN,4,22,4,0,0,0,11,2,0,0,30,0,11,1,0,0,0,27,0,0,0,0,0,0,0,0,0,1,1,11,0,0,0,0,0,1,17,3,0,0,0,17,0,0,0,0,0,9
KOR,5,36,2,0,1,0,16,0,0,1,25,0,34,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,24,0,0,0,0,37,0,0,0,0,0,26
FRE,0,20,1,4,0,0,3,0,0,0,10,0,18,0,0,0,3,25,0,0,0,0,0,0,0,0,0,2,4,8,1,0,0,0,0,3,18,1,0,0,0,17,0,0,0,0,0,9
ARA,7,34,3,1,1,0,6,0,0,0,34,0,52,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,16,9,0,0,0,0,12,29,1,0,0,0,29,0,0,0,0,0,17
FRE,5,9,3,0,0,0,0,4,0,1,30,0,9,2,0,3,0,19,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,2,43,0,0,0,0,48,0,0,0,0,0,37
ARA,5,39,3,0,1,0,0,0,0,0,17,0,14,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,6,39,0,0,0,0,36,0,1,0,0,0,17
KOR,8,30,2,0,0,0,8,1,0,0,17,0,8,0,0,2,2,25,0,0,0,0,0,0,0,0,1,4,1,17,2,0,0,0,0,2,10,3,0,0,0,23,0,0,2,0,0,29
KOR,2,16,2,0,1,2,11,0,0,0,14,0,14,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,12,25,1,0,0,0,30,0,0,0,0,0,13
FRE,2,30,5,0,2,0,5,1,0,0,32,0,18,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,6,17,0,0,0,0,21,0,0,0,0,0,10
FRE,10,35,6,1,3,0,1,3,0,0,34,0,17,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,1,34,0,0,0,0,36,0,0,0,0,0,35
CHI,1,14,3,0,0,0,19,0,0,0,27,0,5,0,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,21,4,0,0,0,0,1,16,3,0,0,0,28,0,0,0,0,0,9
KOR,4,10,0,1,2,0,10,0,1,0,21,0,27,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,20,0,0,0,0,24,0,0,0,0,0,16
SPA,15,45,5,0,0,6,4,0,0,0,67,0,34,3,0,0,0,32,0,0,0,0,2,0,0,0,0,0,0,30,1,0,8,7,0,0,17,0,0,0,0,26,0,0,0,0,0,37
GER,3,14,1,0,0,0,2,0,0,0,14,0,25,3,0,0,0,42,0,0,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,4,15,0,0,0,0,22,0,0,0,0,0,15
GER,14,35,1,0,0,0,2,0,0,0,15,0,33,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2,8,0,0,1,0,0,11,40,0,0,0,0,38,0,0,0,0,0,16
GER,4,21,2,3,5,2,12,0,0,0,28,0,30,0,0,2,0,26,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,1,63,0,0,0,0,50,0,1,0,0,0,16
TEL,2,21,0,2,3,0,6,0,0,0,22,0,29,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,9,76,0,0,0,0,49,2,0,0,0,0,26
FRE,8,16,5,0,2,0,8,0,0,1,38,0,18,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,1,0,0,38,0,0,0,0,37,0,0,0,0,0,19
TUR,5,31,3,1,2,0,2,0,0,1,28,0,41,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,3,15,1,0,0,0,0,4,19,0,0,1,0,27,0,0,0,0,0,7
CHI,4,45,1,0,0,0,7,0,0,0,28,0,25,5,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,23,0,0,0,0,21,0,0,0,0,0,14
JPN,2,21,1,0,0,0,5,2,0,0,20,0,22,0,0,0,0,32,0,0,0,0,0,0,0,2,0,0,3,26,8,0,0,0,0,2,21,2,0,0,0,35,0,0,0,0,0,14
SPA,10,47,3,0,1,0,7,0,0,0,28,0,35,2,0,0,1,31,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,3,48,0,0,0,0,42,0,0,0,0,0,30
SPA,5,19,1,0,5,3,13,0,0,2,24,0,36,1,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,17,1,0,5,0,0,0,32,0,0,1,0,24,0,1,0,0,0,23
HIN,3,41,1,1,2,0,9,0,0,0,33,0,69,0,0,6,0,39,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,0,10,50,0,0,0,0,37,0,0,0,0,0,23
KOR,9,18,3,0,2,0,15,0,0,2,18,0,25,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,6,32,0,0,0,0,37,0,0,0,0,0,4
TEL,1,4,1,0,1,0,5,0,0,0,18,0,28,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,47,0,0,0,0,40,0,0,0,0,0,7
JPN,7,43,2,0,0,2,3,0,5,2,26,0,20,4,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,8,0,0,0,0,17,0,0,0,0,0,20
ARA,7,10,1,0,2,0,10,0,0,0,23,0,31,2,0,0,0,44,0,0,0,0,2,0,0,0,0,0,1,26,9,0,0,0,0,3,41,1,0,0,0,44,0,1,0,0,0,14
CHI,2,26,7,2,4,1,13,0,0,3,18,0,26,8,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,16,2,0,2,0,0,0,22,0,0,1,0,29,0,0,0,0,0,6
KOR,1,41,4,0,2,0,2,0,0,0,22,0,17,1,0,2,0,44,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,3,20,0,0,0,0,31,0,0,0,0,0,24
KOR,17,71,8,0,9,0,10,0,0,2,16,0,23,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,2,18,0,0,0,0,0,2,24,2,0,0,0,27,0,0,0,0,0,9
HIN,1,19,0,0,2,0,4,0,0,1,21,0,42,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,4,37,0,0,0,0,38,0,0,0,0,0,13
TEL,8,18,1,0,1,3,3,0,0,0,20,0,25,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,17,1,0,1,0,0,3,39,0,0,0,0,36,0,0,0,0,0,9
SPA,3,60,1,0,0,0,0,0,0,6,17,0,38,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,10,0,0,0,0,19,0,0,0,0,0,11
HIN,13,27,5,0,4,2,8,0,0,0,23,0,48,0,0,2,0,26,0,0,0,0,3,0,0,0,0,0,0,1,8,0,0,0,0,9,33,0,0,0,0,39,0,0,0,0,0,12
TUR,1,31,6,0,1,0,16,0,0,1,21,0,36,0,0,2,0,39,0,0,0,0,0,0,0,0,0,0,5,32,4,0,0,0,0,4,64,0,0,0,0,55,0,0,0,0,0,22
KOR,4,24,0,3,2,5,22,0,0,0,17,0,21,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,26,0,0,0,0,20,0,1,0,0,0,20
KOR,1,21,4,0,1,0,15,0,0,0,27,0,10,0,0,2,0,53,0,0,0,0,0,0,0,0,0,0,2,12,2,0,0,0,0,2,33,0,0,0,0,29,0,0,0,0,0,5
JPN,5,11,0,0,1,0,2,0,0,0,9,0,3,6,0,0,0,39,0,0,0,0,0,0,0,0,0,2,1,23,0,0,0,2,0,15,21,4,0,0,0,41,0,0,0,0,0,17
ITA,7,35,2,0,2,0,10,0,0,0,43,0,24,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,8,16,0,0,0,0,19,0,0,0,0,0,22
SPA,2,30,3,0,2,0,11,0,0,0,31,0,24,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3,0,0,5,31,0,0,0,0,29,0,0,0,0,0,11
KOR,0,17,3,2,2,0,10,0,0,0,7,0,8,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,5,26,2,0,0,0,26,0,0,0,0,0,16
ARA,2,7,2,0,2,0,40,0,0,2,6,0,21,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,0,3,30,0,0,0,0,31,0,0,0,0,0,5
KOR,1,61,3,0,0,0,0,2,0,0,10,0,17,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,1,13,0,0,0,0,21,0,0,0,0,0,22
SPA,1,6,2,1,9,0,7,0,0,0,29,0,31,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,24,9,0,2,0,0,6,70,0,0,0,0,45,0,0,0,0,0,4
ITA,5,72,2,0,1,0,3,0,1,1,50,0,19,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,11,2,0,2,0,0,5,28,0,0,1,0,27,0,0,0,0,0,8
KOR,8,46,4,0,6,0,17,0,0,0,34,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,13,0,0,4,0,0,10,11,1,0,0,0,18,0,0,0,0,0,12
HIN,1,25,1,2,0,4,8,0,0,1,25,0,16,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,11,33,0,0,0,0,38,0,0,0,0,0,12
TEL,12,17,1,0,3,3,0,0,0,0,33,0,35,2,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,3,31,1,0,0,0,27,0,0,0,0,0,13
JPN,4,3,0,0,0,0,4,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0
ARA,8,38,3,0,2,0,10,0,0,0,21,0,19,0,0,0,0,37,0,0,0,0,0,0,1,0,0,0,0,19,0,0,1,0,0,3,40,0,0,0,0,37,0,0,0,0,0,16
KOR,1,34,1,0,3,0,6,0,0,0,12,0,49,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,1,18,0,0,0,0,27,0,0,0,0,0,8
ARA,1,15,1,0,1,3,4,0,0,0,16,0,30,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,29,2,0,0,0,30,0,0,0,0,0,8
TEL,4,16,1,1,3,0,3,0,0,0,17,0,12,4,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,15,4,0,0,0,0,16,31,0,0,0,0,33,0,0,0,0,0,10
JPN,2,24,2,0,0,0,4,0,0,0,12,0,15,2,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,18,1,0,4,0,0,8,45,2,0,0,0,40,0,0,0,0,0,15
SPA,6,16,2,1,0,3,21,0,0,0,16,0,15,1,0,0,0,16,0,0,0,0,0,0,0,1,0,0,2,11,1,0,0,0,0,15,29,0,0,0,0,32,0,0,0,0,0,13
TEL,3,23,4,1,2,0,18,0,0,0,27,0,23,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,2,29,3,0,0,0,0,7,89,0,0,0,0,67,0,0,0,0,0,18
SPA,7,28,1,0,0,0,0,0,0,0,36,0,33,4,0,2,0,40,0,0,0,0,0,0,0,0,0,1,2,23,2,0,0,0,0,5,17,0,0,0,0,22,0,0,0,0,0,40
ITA,10,16,9,1,0,0,12,0,0,0,45,0,41,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,1,25,0,0,0,0,29,0,2,0,0,0,15
TUR,9,35,3,0,3,0,10,0,0,0,24,0,58,1,0,0,0,17,0,0,0,0,0,0,2,0,0,0,1,7,0,0,0,2,0,1,28,1,0,0,0,31,0,0,0,0,0,30
HIN,4,18,7,0,3,2,23,0,1,0,12,0,14,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,36,3,0,0,0,46,0,0,0,0,0,4
FRE,3,26,5,2,2,0,18,0,0,0,41,0,21,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,2,0,7,0,0,8,23,2,0,0,0,22,0,0,0,0,0,24
GER,1,10,3,0,0,0,1,0,0,0,15,0,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,0,18,59,0,0,0,0,54,1,0,0,0,0,7
ARA,0,28,1,0,0,0,6,0,0,0,52,0,29,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,22,0,0,0,0,22,0,1,0,0,0,10
TUR,1,15,9,0,2,1,9,0,0,0,45,0,23,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,24,0,0,0,0,28,0,1,0,0,0,14
ARA,8,55,1,1,1,0,11,0,3,1,31,0,42,4,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,46,0,0,0,0,43,0,1,0,0,0,15
JPN,6,47,2,0,3,0,9,1,0,0,21,0,4,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,2,15,0,0,0,0,14,0,0,0,0,0,27
KOR,7,53,2,3,2,5,6,0,0,2,19,0,10,2,0,0,0,40,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,11,54,0,0,0,0,42,0,0,0,0,0,26
GER,12,26,3,0,1,0,19,2,0,0,13,0,24,2,0,0,0,17,0,0,0,0,0,0,3,0,0,0,1,10,0,0,0,0,0,0,35,0,0,0,0,41,0,0,0,0,0,14
ITA,4,15,0,2,4,5,5,0,1,0,24,0,39,1,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,23,28,0,0,0,0,28,0,0,0,0,0,11
FRE,13,20,6,1,1,2,19,0,0,0,34,0,33,4,0,0,0,31,0,0,0,0,1,0,0,0,0,1,3,22,0,0,0,0,0,12,19,0,0,0,0,29,0,0,0,0,0,14
TEL,5,33,1,1,5,0,10,0,0,1,35,0,24,5,0,0,0,27,0,0,0,0,0,0,1,0,0,0,9,12,0,0,2,0,0,8,28,0,0,4,0,31,0,0,0,0,0,13
FRE,5,23,4,1,4,0,15,2,0,1,22,0,22,2,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,24,1,0,1,0,0,0,62,0,0,1,0,46,0,0,0,0,0,8
HIN,8,41,5,0,1,2,25,0,0,0,21,0,26,3,0,0,0,32,0,0,0,0,0,0,2,0,0,0,4,18,2,0,0,0,0,0,41,0,0,0,0,29,0,0,0,0,0,25
FRE,3,14,3,0,0,0,3,1,0,0,18,0,26,2,0,8,1,31,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,34,0,0,0,0,28,0,0,0,0,0,18
ARA,4,31,2,0,3,0,5,1,0,0,35,0,11,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,22,0,0,3,0,0,13,22,0,0,0,0,19,0,0,0,0,0,13
KOR,0,48,4,0,4,0,18,0,0,3,19,0,17,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,15,0,0,1,0,13,0,0,0,0,0,23
TUR,3,12,3,2,6,0,3,0,0,0,8,0,17,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,23,2,0,0,0,18,0,0,0,0,0,20
